dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed huffman_compress compressed size (B),decomposed row-ordered huffman_compress compressed size (B),reordered huffman_compress compressed size (B),reordered row-ordered huffman_compress compressed size (B),standard huffman_compress compressed size (B),decomposed zstd compressed size (B),decomposed row-ordered zstd compressed size (B),reordered zstd compressed size (B),reordered row-ordered zstd compressed size (B),standard zstd compressed size (B),decomposed zlib compressed size (B),decomposed row-ordered zlib compressed size (B),reordered zlib compressed size (B),reordered row-ordered zlib compressed size (B),standard zlib compressed size (B),decomposed bz2 compressed size (B),decomposed row-ordered bz2 compressed size (B),reordered bz2 compressed size (B),reordered row-ordered bz2 compressed size (B),standard bz2 compressed size (B),decomposed snappy compressed size (B),decomposed row-ordered snappy compressed size (B),reordered snappy compressed size (B),reordered row-ordered snappy compressed size (B),standard snappy compressed size (B),decomposed fastlz compressed size (B),decomposed row-ordered fastlz compressed size (B),reordered fastlz compressed size (B),reordered row-ordered fastlz compressed size (B),standard fastlz compressed size (B),decomposed rle compressed size (B),decomposed row-ordered rle compressed size (B),reordered rle compressed size (B),reordered row-ordered rle compressed size (B),standard rle compressed size (B),WE,entropy word,entropy list,max rep,unique ratio
rsim_f32,94281724,4,23570431,"( (0,2,1,), (3,), )",-1,69199050,69199050,74754590,74754590,74754590,52292941,49928574,52293041,49928612,63568746,53664852,50808724,53666370,50809253,64965963,52804722,49272454,52808204,49276102,65067153,57030975,56469138,57030043,56468195,71511324,55676280,55173276,55680141,55177146,70343040,111262408,110497106,111262408,110497106,140199412,5.835959644252597,18.49633411327401,"(6.745566340697257,3.107139554918616,)","(5086995,11508,)","(3.620355238024003e-06,2.757692466463596e-06,)"
rsim_f32,94281724,4,23570431,"( (2,1,0,3,), )",-1,74754590,74754590,74754590,74754590,74754590,63582791,49928643,63582791,49928643,63568746,64971837,50807866,64971837,50807866,64965963,64856147,49266548,64856147,49266548,65067153,71526453,56468397,71526453,56468397,71511324,70359764,55178446,70359764,55178446,70343040,140196450,110497106,140196450,110497106,140199412,6.318406388450609,18.49633411327401,"(6.318406388450609,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (0,2,3,1,), )",-1,74754590,74754590,74754590,74754590,74754590,63760204,49928920,63760204,49928920,63568746,65001155,50810709,65001155,50810709,64965963,65126732,49268592,65126732,49268592,65067153,71636689,56461930,71636689,56461930,71511324,70466372,55170917,70466372,55170917,70343040,140199476,110497106,140199476,110497106,140199412,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (1,2,0,3,), )",-1,74754590,74754590,74754590,74754590,74754590,63625878,49929290,63625878,49929290,63568746,64975004,50808709,64975004,50808709,64965963,64879715,49276685,64879715,49276685,65067153,71522620,56467189,71522620,56467189,71511324,70367643,55177371,70367643,55177371,70343040,140194906,110497106,140194906,110497106,140199412,6.318406388450609,18.49633411327401,"(6.318406388450609,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (0,1,2,3,), )",-1,74754590,74754590,74754590,74754590,74754590,63568746,49929460,63568746,49929460,63568746,64965963,50808022,64965963,50808022,64965963,65067153,49276901,65067153,49276901,65067153,71511324,56471432,71511324,56471432,71511324,70343040,55178188,70343040,55178188,70343040,140199412,110497106,140199412,110497106,140199412,6.318406388450609,18.49633411327401,"(6.318406388450609,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (1,0,), (2,3,), )",-1,72854792,72854792,74754590,74754590,74754590,55002407,49928236,55002683,49929236,63568746,56186535,50807434,56187496,50807780,64965963,50020618,49259305,50028034,49275854,65067153,66966378,56464665,66973342,56471031,71511324,67210484,55180905,67209297,55178228,70343040,140439242,110497106,140439242,110497106,140199412,6.14325640588189,18.49633411327401,"(6.751592197585234,5.534920614178546,)","(3391330,23017,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (3,1,0,), (2,), )",-1,73888479,73888479,74754590,74754590,74754590,60317289,49928603,60317667,49928935,63568746,61718197,50807563,61719230,50808439,64965963,56044142,49265659,56076267,49290186,65067153,70771484,56469332,70772822,56470667,71511324,69843925,55174561,69840884,55171517,70343040,139192446,110497106,139192446,110497106,140199412,6.248799998494674,18.49633411327401,"(6.092907437614452,6.7164776811353395,)","(34526,1695665,)","(3.620355238024003e-06,1.0861065714072008e-05,)"
rsim_f32,94281724,4,23570431,"( (2,3,1,), (0,), )",-1,74097942,74097942,74754590,74754590,74754590,62785527,49927735,62785070,49927225,63568746,63958276,50806157,63959667,50807747,64965963,58374131,49259408,58408996,49267052,65067153,71571767,56465761,71571890,56465892,71511324,70691056,55180818,70691075,55180832,70343040,140437348,110497106,140437348,110497106,140199412,6.252722334798021,18.49633411327401,"(6.086462590645219,6.751501567256424,)","(34526,1695665,)","(3.620355238024003e-06,1.0861065714072008e-05,)"
rsim_f32,94281724,4,23570431,"( (1,), (0,2,), (3,), )",-1,69194124,69194124,74754590,74754590,74754590,52381361,49929248,52380716,49929236,63568746,52928721,50807065,52930116,50807780,64965963,52731402,49264011,52736532,49275854,65067153,57112720,56467991,57108707,56471031,71511324,55844087,55173379,55849040,55178228,70343040,111497498,110497106,111497498,110497106,140199412,5.834902594068856,18.49633411327401,"(6.751662226465113,6.740404297445846,3.107139554918616,)","(1695665,3391330,11508,)","(1.0861065714072008e-05,5.430532857036004e-06,2.757692466463596e-06,)"
rsim_f32,94281724,4,23570431,"( (1,3,0,), (2,), )",-1,73888479,73888479,74754590,74754590,74754590,60460653,49928416,60461030,49928748,63568746,61745671,50808848,61747145,50809724,64965963,55990779,49258529,56023039,49282244,65067153,70778631,56464763,70779958,56466098,71511324,69860573,55181043,69857518,55177999,70343040,139191818,110497106,139191818,110497106,140199412,6.248799998494674,18.49633411327401,"(6.092907437614452,6.7164776811353395,)","(34526,1695665,)","(3.620355238024003e-06,1.0861065714072008e-05,)"
rsim_f32,94281724,4,23570431,"( (1,0,), (2,), (3,), )",-1,69192448,69192448,74754590,74754590,74754590,49777812,49928356,49778689,49929236,63568746,50579377,50806843,50581655,50807780,64965963,49019476,49256203,49034739,49275854,65067153,56312419,56468800,56314646,56471031,71511324,54989838,55174492,54993563,55178228,70343040,110256900,110497106,110256900,110497106,140199412,5.831700407806107,18.49633411327401,"(6.751592197585234,6.7164776811353395,3.107139554918616,)","(3391330,1695665,11508,)","(5.430532857036004e-06,1.0861065714072008e-05,2.757692466463596e-06,)"
rsim_f32,94281724,4,23570431,"( (2,0,1,3,), )",-1,74754590,74754590,74754590,74754590,74754590,63580262,49927715,63580262,49927715,63568746,64971935,50808058,64971935,50808058,64965963,64870957,49266118,64870957,49266118,65067153,71528353,56469002,71528353,56469002,71511324,70357955,55178261,70357955,55178261,70343040,140195280,110497106,140195280,110497106,140199412,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (3,1,), (2,), (0,), )",-1,72829268,72829268,74754590,74754590,74754590,58729503,49928596,58729829,49928926,63568746,59266319,50805860,59268791,50809222,64965963,51594077,49257727,51602568,49294478,65067153,70699712,56469185,70703013,56472490,71511324,69975276,55174439,69975157,55174317,70343040,139433058,110497106,139433058,110497106,140199412,6.142296787822806,18.49633411327401,"(5.550603951449731,6.7164776811353395,6.751501567256424,)","(23017,1695665,1695665,)","(5.430532857036004e-06,1.0861065714072008e-05,1.0861065714072008e-05,)"
rsim_f32,94281724,4,23570431,"( (3,2,0,1,), )",-1,74754590,74754590,74754590,74754590,74754590,63572919,49928811,63572919,49928811,63568746,64968589,50807685,64968589,50807685,64965963,64763830,49279119,64763830,49279119,65067153,71623094,56468524,71623094,56468524,71511324,70446912,55173170,70446912,55173170,70343040,140197728,110497106,140197728,110497106,140199412,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (1,), (3,), (2,0,), )",-1,69194124,69194124,74754590,74754590,74754590,52386061,49928357,52387039,49928739,63568746,52942805,50805884,52945790,50810507,64965963,52714190,49258954,52719530,49273425,65067153,57141129,56468787,57136469,56467921,71511324,55864451,55174492,55871338,55180799,70343040,111495328,110497106,111495328,110497106,140199412,5.834902594068855,18.49633411327401,"(6.751662226465113,3.107139554918616,6.740404297445846,)","(1695665,11508,3391330,)","(1.0861065714072008e-05,2.757692466463596e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (1,3,0,2,), )",-1,74754590,74754590,74754590,74754590,74754590,63644051,49928748,63644051,49928748,63568746,64989972,50809724,64989972,50809724,64965963,64802457,49282244,64802457,49282244,65067153,71612606,56466098,71612606,56466098,71511324,70442549,55177999,70442549,55177999,70343040,140193686,110497106,140193686,110497106,140199412,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (0,), (1,), (3,2,), )",-1,72851203,72851203,74754590,74754590,74754590,55163381,49929244,55163307,49929019,63568746,56415568,50805832,56417802,50808877,64965963,49870752,49258947,49880542,49264805,65067153,67199909,56467975,67202073,56464075,71511324,67427577,55173364,67429081,55169264,70343040,140680704,110497106,140680704,110497106,140199412,6.143251255519657,18.49633411327401,"(6.751501567256424,6.751662226465113,5.534920614178546,)","(1695665,1695665,23017,)","(1.0861065714072008e-05,1.0861065714072008e-05,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (1,3,2,0,), )",-1,74754590,74754590,74754590,74754590,74754590,63696814,49928739,63696814,49928739,63568746,64995943,50810507,64995943,50810507,64965963,64826396,49273425,64826396,49273425,65067153,71644873,56467921,71644873,56467921,71511324,70466723,55180799,70466723,55180799,70343040,140197708,110497106,140197708,110497106,140199412,6.31840638845061,18.49633411327401,"(6.31840638845061,)","(46035,)","(2.715266428518002e-06,)"
rsim_f32,94281724,4,23570431,"( (2,), (0,3,1,), )",-1,73888479,73888479,74754590,74754590,74754590,60455487,49927735,60457055,49928031,63568746,61746439,50808579,61746086,50809513,64965963,55996357,49258706,56017519,49262979,65067153,70775945,56465774,70776212,56462739,71511324,69856116,55180822,69854619,55172033,70343040,139193586,110497106,139193586,110497106,140199412,6.248799998494674,18.49633411327401,"(6.7164776811353395,6.092907437614452,)","(1695665,34526,)","(1.0861065714072008e-05,3.620355238024003e-06,)"
rsim_f32,94281724,4,23570431,"( (0,), (3,1,2,), )",-1,74097942,74097942,74754590,74754590,74754590,62669271,49929436,62669008,49928067,63568746,63926828,50807607,63929767,50809453,64965963,58432264,49281910,58449143,49282434,65067153,71550184,56472367,71550947,56467104,71511324,70661097,55174303,70666151,55177776,70343040,140439234,110497106,140439234,110497106,140199412,6.252722334798021,18.49633411327401,"(6.751501567256424,6.08646259064522,)","(1695665,34526,)","(1.0861065714072008e-05,3.620355238024003e-06,)"
rsim_f32,94281724,4,23570431,"( (1,), (2,), (0,3,), )",-1,72829394,72829394,74754590,74754590,74754590,58710546,49928414,58710711,49929290,63568746,59267183,50806787,59269479,50808709,64965963,51614868,49257238,51638046,49276685,65067153,70623252,56464632,70622791,56467189,71511324,69947721,55180940,69947597,55177371,70343040,139431330,110497106,139431330,110497106,140199412,6.142275761013919,18.49633411327401,"(6.751662226465113,6.7164776811353395,5.550481568227612,)","(1695665,1695665,23017,)","(1.0861065714072008e-05,1.0861065714072008e-05,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (3,1,), (2,0,), )",-1,72834533,72834533,74754590,74754590,74754590,61187030,49928419,61188129,49928926,63568746,61403835,50806455,61405021,50809222,64965963,55053846,49262260,55057739,49294478,65067153,71372087,56469218,71371561,56472490,71511324,70665204,55174408,70665696,55174317,70343040,140431280,110497106,140431280,110497106,140199412,6.145504124447788,18.49633411327401,"(5.550603951449731,6.740404297445846,)","(23017,3391330,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (0,), (1,3,2,), )",-1,74097942,74097942,74754590,74754590,74754590,62738511,49929249,62737858,49929019,63568746,63952052,50808892,63949096,50808877,64965963,58397153,49260947,58423728,49264805,65067153,71543670,56467798,71543258,56464075,71511324,70656625,55180785,70654642,55169264,70343040,140438878,110497106,140438878,110497106,140199412,6.252722334798021,18.49633411327401,"(6.751501567256424,6.08646259064522,)","(1695665,34526,)","(1.0861065714072008e-05,3.620355238024003e-06,)"
rsim_f32,94281724,4,23570431,"( (0,1,), (2,), (3,), )",-1,69192448,69192448,74754590,74754590,74754590,49776859,49928582,49777742,49929460,63568746,50579014,50807083,50581603,50808022,64965963,49026104,49256569,49041552,49276901,65067153,56311545,56469201,56313772,56471432,71511324,54989619,55174454,54993342,55178188,70343040,110258668,110497106,110258668,110497106,140199412,5.831700407806107,18.49633411327401,"(6.751592197585234,6.7164776811353395,3.107139554918616,)","(3391330,1695665,11508,)","(5.430532857036004e-06,1.0861065714072008e-05,2.757692466463596e-06,)"
rsim_f32,94281724,4,23570431,"( (3,1,), (0,2,), )",-1,72834533,72834533,74754590,74754590,74754590,61182330,49929310,61182486,49928935,63568746,61389751,50807636,61390651,50808439,64965963,55071058,49267317,55074689,49290186,65067153,71343678,56468422,71343251,56470667,71511324,70644840,55173295,70644579,55171517,70343040,140433450,110497106,140433450,110497106,140199412,6.145504124447788,18.49633411327401,"(5.550603951449731,6.740404297445846,)","(23017,3391330,)","(5.430532857036004e-06,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (2,0,), (1,), (3,), )",-1,69194124,69194124,74754590,74754590,74754590,52386061,49928357,52385432,49927715,63568746,52942805,50805884,52944594,50808058,64965963,52714190,49258954,52724628,49266118,65067153,57141129,56468787,57141340,56469002,71511324,55864451,55174492,55868226,55178261,70343040,111495328,110497106,111495328,110497106,140199412,5.834902594068856,18.49633411327401,"(6.740404297445846,6.751662226465113,3.107139554918616,)","(3391330,1695665,11508,)","(5.430532857036004e-06,1.0861065714072008e-05,2.757692466463596e-06,)"
rsim_f32,94281724,4,23570431,"( (0,), (2,), (3,1,), )",-1,72829268,72829268,74754590,74754590,74754590,58729503,49928596,58730172,49928920,63568746,59266319,50805860,59269285,50810709,64965963,51594077,49257727,51611741,49268592,65067153,70699712,56469185,70696882,56461930,71511324,69975276,55174439,69974397,55170917,70343040,139433058,110497106,139433058,110497106,140199412,6.142296787822806,18.49633411327401,"(6.751501567256424,6.7164776811353395,5.550603951449731,)","(1695665,1695665,23017,)","(1.0861065714072008e-05,1.0861065714072008e-05,5.430532857036004e-06,)"
rsim_f32,94281724,4,23570431,"( (0,1,), (3,2,), )",-1,72854792,72854792,74754590,74754590,74754590,55011706,49929292,55011588,49929019,63568746,56189293,50807626,56190708,50808877,64965963,49642435,49261095,49650210,49264805,65067153,67042700,56468422,67044413,56464075,71511324,67242673,55173295,67244235,55169264,70343040,140442266,110497106,140442266,110497106,140199412,6.14325640588189,18.49633411327401,"(6.751592197585234,5.534920614178546,)","(3391330,23017,)","(5.430532857036004e-06,5.430532857036004e-06,)"
